	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d
49	-28.29483	5.15617	35.74456	1.71040	-14.45630	3.20035	1.59474	1.20330	-5.40951	3.85540	18.18336	6.41644	10.21153	1.60420	-16.58599	1.72379	-2.68407	1.21492	4.75933	6.14971	-33.07564	36.20195	-12.66539	3.33522	-6.14124	21.92415	10.91211	-16.91628	-2.44182	11.84011	-26.80359	-22.01359	33.48764	37.35039	-14.51923	-15.98367	2.18192	0.79024	-5.88842	0.30490	17.95918	11.50980	11.40201	11.25161	-18.66691	-16.29628	-3.28306	-1.48012	0.59016	-0.99422	-26.05099	36.30563	-16.10482	0.69604	-5.07628	14.54032	8.48904	-17.77051	-2.81982	-0.48030	-24.18810	33.26321	-13.38819	-0.33322	-4.50045	17.14087	11.69577	-16.84355	-1.83091	4.22826	-24.58797	36.18866	-16.99507	1.20581	-4.08791	13.63899	10.21691	-16.46044	-1.88226	1.75351	-34.19138	-35.44736	35.07394	38.08506	-7.91819	-18.07581	2.49616	2.38576	-4.30823	-13.57849	30.57022	7.51322	-13.14791	-5.05049	16.03871	5.09841
50	-29.43942	5.17938	35.43072	1.83311	-13.38728	3.11786	1.97859	1.21602	-5.44160	3.83934	17.23015	6.39162	11.16822	1.59172	-16.93837	1.68896	-2.44843	1.17070	5.25165	5.97567	-34.64010	35.99048	-11.51731	3.76526	-6.36586	20.72623	11.86523	-17.14425	-2.18549	12.49508	-28.05555	-23.13222	33.12055	36.95399	-13.43223	-14.76364	2.61305	1.11166	-6.07197	0.27547	16.87461	10.42244	12.44414	12.13266	-18.91178	-16.61124	-3.10857	-1.11828	1.40563	-0.64688	-27.02138	35.63314	-14.80034	1.16911	-4.99096	13.81256	9.99588	-18.49753	-2.76154	-0.21879	-25.17545	32.64472	-12.18223	0.05848	-4.46394	16.19753	12.72792	-17.19505	-1.68921	4.91299	-25.86333	36.17916	-15.99967	1.48284	-4.13875	12.90047	10.69401	-16.49143	-1.66765	2.64117	-35.12079	-36.50653	34.87095	38.05276	-7.22307	-17.17979	2.91529	2.71300	-4.27151	-13.50523	29.67725	8.31768	-13.71733	-4.60827	15.78263	5.64135
51	-30.49379	5.18328	34.88436	1.79397	-12.24909	2.92162	2.41909	1.19776	-5.50749	3.82168	16.26440	6.36534	12.01659	1.58783	-17.16526	1.60388	-2.22795	1.13820	5.52133	5.85394	-36.02232	35.63686	-10.35447	4.15828	-6.58683	19.54972	12.72559	-17.32937	-1.92901	12.76783	-29.25619	-24.13516	32.79128	36.17885	-12.48720	-13.45425	3.08232	1.54084	-6.29075	0.14699	15.74417	9.34626	13.30791	12.95463	-18.89414	-16.83356	-2.99504	-0.78832	1.87495	-0.47943	-27.86558	34.56474	-13.29152	1.69160	-4.95186	13.08824	11.37824	-19.06961	-2.76013	-0.09170	-26.12451	32.05415	-11.16236	0.54264	-4.46094	15.18463	13.57721	-17.30763	-1.52856	5.33003	-27.14127	35.86012	-14.77021	1.83917	-4.20642	12.17519	11.03022	-16.39876	-1.45532	3.22332	-35.92835	-37.47692	34.51516	37.47370	-6.54715	-15.92558	3.39484	3.10299	-4.21952	-13.49057	28.76261	9.14236	-14.32375	-4.13930	15.57302	5.97262
52	-31.40214	5.17306	34.12718	1.63263	-11.09843	2.63963	2.88652	1.14574	-5.61974	3.81259	15.27673	6.34073	12.72428	1.58422	-17.23997	1.50706	-2.00458	1.12973	5.64695	5.77606	-37.15681	35.09045	-9.18694	4.49488	-6.82334	18.39626	13.46795	-17.45278	-1.66571	12.79042	-30.34184	-24.95608	32.46113	35.08290	-11.68613	-12.13766	3.55858	2.04526	-6.56066	-0.07669	14.56778	8.27164	13.95108	13.66841	-18.60284	-16.91224	-2.90798	-0.47660	2.08746	-0.42605	-28.53722	33.16035	-11.67168	2.23675	-4.97646	12.35504	12.56974	-19.47091	-2.75587	-0.02667	-26.97366	31.54147	-10.40976	1.08760	-4.49190	14.08961	14.22135	-17.18671	-1.31136	5.56385	-28.36511	35.29840	-13.43309	2.27199	-4.30460	11.43984	11.22112	-16.14762	-1.24539	3.57177	-36.57722	-38.30918	34.01153	36.37118	-5.91392	-14.34827	3.90830	3.48884	-4.15841	-13.56584	27.81693	9.97030	-14.90672	-3.66913	15.45476	6.16004
53	-32.12120	5.15535	33.15452	1.43409	-9.94902	2.33942	3.34632	1.06406	-5.78977	3.82580	14.26129	6.31906	13.26972	1.57536	-17.15494	1.45541	-1.75361	1.14796	5.69884	5.73197	-38.00661	34.28677	-7.99156	4.76088	-7.09734	17.26571	14.06774	-17.50163	-1.37949	12.68466	-31.25538	-25.55386	32.04676	33.69466	-10.96740	-10.83030	4.00125	2.58701	-6.89631	-0.38032	13.35406	7.19206	14.35074	14.22866	-18.06062	-16.81494	-2.80345	-0.15784	2.13673	-0.42195	-29.01819	31.48799	-10.02358	2.79086	-5.07478	11.59822	13.52890	-19.70264	-2.69173	0.03548	-27.66195	31.08773	-9.91957	1.64275	-4.55903	12.91425	14.65568	-16.86396	-1.00161	5.69036	-29.47123	34.52637	-12.07453	2.76058	-4.45098	10.67422	11.28128	-15.73791	-1.02435	3.75801	-37.04169	-38.96067	33.32824	34.77761	-5.29342	-12.49183	4.42003	3.80719	-4.09627	-13.76316	26.83054	10.77502	-15.40285	-3.21677	15.43891	6.26857
54	-32.62991	5.13593	31.95352	1.32186	-8.78440	2.11628	3.76730	0.96635	-6.02384	3.87562	13.21946	6.29862	13.64368	1.55834	-16.91992	1.48917	-1.45065	1.19055	5.73520	5.71597	-38.57067	33.17813	-6.73344	4.94775	-7.43121	16.15636	14.50562	-17.46846	-1.04999	12.55335	-31.96071	-25.92378	31.44785	32.02325	-10.22381	-9.49561	4.36937	3.13460	-7.30571	-0.73681	12.12375	6.10777	14.50465	14.60193	-17.32202	-16.53554	-2.63660	0.20154	2.11113	-0.41260	-29.31978	29.63905	-8.42510	3.35058	-5.24541	10.80316	14.23999	-19.76755	-2.53121	0.13218	-28.14256	30.63130	-9.62014	2.14919	-4.66352	11.68053	14.88787	-16.38653	-0.57571	5.76939	-30.40039	33.54200	-10.72583	3.26675	-4.66302	9.86772	11.23818	-15.20278	-0.76739	3.84197	-37.31578	-39.40561	32.42588	32.74069	-4.62730	-10.42400	4.89496	4.02517	-4.03914	-14.10586	25.79691	11.52754	-15.75658	-2.79517	15.52925	6.35691
55	-32.93312	5.11719	30.52511	1.39271	-7.58031	2.04897	4.12952	0.87443	-6.31963	3.97273	12.16387	6.27359	13.84898	1.53219	-16.56042	1.59860	-1.07745	1.25492	5.80053	5.72501	-38.87856	31.74909	-5.38368	5.05218	-7.84619	15.06676	14.77104	-17.34985	-0.65932	12.46927	-32.45215	-26.09533	30.58457	30.08359	-9.33877	-8.08034	4.63154	3.66791	-7.78600	-1.11106	10.91391	5.03000	14.42664	14.77145	-16.46454	-16.09636	-2.37286	0.63770	2.08883	-0.36078	-29.47477	27.72360	-6.93832	3.91166	-5.47460	9.95920	14.71317	-19.67135	-2.25965	0.27676	-28.39650	30.10497	-9.41431	2.56314	-4.80086	10.43486	14.93229	-15.80646	-0.03319	5.85257	-31.10986	32.32199	-9.36978	3.74750	-4.95121	9.02586	11.12399	-14.59855	-0.44729	3.87723	-37.41693	-39.64090	31.29473	30.33836	-3.86640	-8.25085	5.30786	4.15438	-3.98850	-14.59858	24.71651	12.20432	-15.93585	-2.40756	15.72799	6.47237
56	-33.05790	5.09770	28.90365	1.62828	-6.32831	2.14088	4.42803	0.81087	-6.66442	4.12077	11.12240	6.23319	13.89742	1.50017	-16.11540	1.73692	-0.62655	1.33810	5.92331	5.75561	-38.97809	30.03226	-3.94287	5.07367	-8.36012	13.99831	14.86416	-17.14736	-0.19585	12.47036	-32.75319	-26.11917	29.43268	27.92521	-8.23085	-6.56076	4.77454	4.18217	-8.32077	-1.46466	9.78098	3.98623	14.13958	14.73852	-15.57610	-15.54746	-1.99965	1.18116	2.12664	-0.24781	-29.52638	25.85146	-5.58849	4.45595	-5.73836	9.06481	14.97860	-19.43102	-1.87507	0.46404	-28.43743	29.46595	-9.21909	2.87309	-4.95900	9.24985	14.80373	-15.17439	0.59630	5.98464	-31.58162	30.85046	-7.96703	4.16898	-5.31254	8.17623	10.96722	-13.99087	-0.04696	3.91404	-37.38261	-39.68475	29.97945	27.69172	-2.99872	-6.11869	5.64751	4.24830	-3.94019	-15.21975	23.60040	12.79017	-15.94061	-2.04579	16.03097	6.64357
57	-33.04602	5.07440	27.16739	1.94277	-5.05100	2.32333	4.67222	0.78808	-7.03519	4.31500	10.14035	6.16251	13.80245	1.47267	-15.63083	1.85442	-0.10570	1.43468	6.11323	5.80186	-38.92611	28.12073	-2.46225	5.01416	-8.98506	12.95825	14.79391	-16.86710	0.34291	12.56248	-32.90667	-26.05288	28.04072	25.64998	-6.88704	-4.97864	4.80989	4.69623	-8.87895	-1.75998	8.80000	3.02475	13.66867	14.51732	-14.74319	-14.96077	-1.53349	1.84865	2.25212	-0.07169	-29.51923	24.12097	-4.36105	4.94942	-6.00649	8.13316	15.06920	-19.07182	-1.38252	0.67726	-28.30629	28.70750	-8.98040	3.09683	-5.12024	8.22065	14.50977	-14.53439	1.25153	6.19397	-31.82376	29.15292	-6.49193	4.51382	-5.72682	7.37192	10.78288	-13.44053	0.42974	3.99433	-37.26266	-39.57063	28.58152	24.96476	-2.05499	-4.19165	5.91460	4.38284	-3.88402	-15.91991	22.47371	13.27536	-15.79804	-1.69674	16.42091	6.87650
58	-32.94592	5.04515	25.43405	2.26514	-3.80243	2.51271	4.88240	0.80909	-7.40165	4.54456	9.27905	6.04709	13.57125	1.47002	-15.15090	1.91960	0.45795	1.53726	6.36065	5.85545	-38.78281	26.16234	-1.04411	4.87766	-9.72589	11.96431	14.57227	-16.51683	0.94609	12.72731	-32.96257	-25.95107	26.52122	23.40869	-5.36797	-3.44744	4.77565	5.25582	-9.41667	-1.96512	8.05757	2.21519	13.03531	14.12216	-14.04108	-14.41563	-1.01923	2.63490	2.46286	0.15592	-29.49311	22.62199	-3.23087	5.35537	-6.25041	7.19706	15.01502	-18.62995	-0.79517	0.89488	-28.06189	27.85202	-8.66146	3.26758	-5.26314	7.45099	14.04293	-13.91483	1.84404	6.48203	-31.86466	27.31480	-4.95898	4.78313	-6.15762	6.68891	10.56130	-12.98757	0.94982	4.14143	-37.11148	-39.33974	27.24463	22.34668	-1.09741	-2.61120	6.11727	4.62671	-3.80421	-16.63015	21.37936	13.64979	-15.55039	-1.35478	16.86450	7.15627
59	-32.80583	5.00976	23.84064	2.55314	-2.65464	2.64215	5.08374	0.88543	-7.73368	4.79706	8.60843	5.88159	13.19958	1.52283	-14.70879	1.92959	1.01727	1.64169	6.64061	5.90758	-38.60541	24.33761	0.17602	4.67022	-10.58055	11.05067	14.20796	-16.10673	1.58692	12.93393	-32.96865	-25.85948	25.01945	21.37263	-3.78580	-2.11228	4.73336	5.91025	-9.88268	-2.06248	7.63540	1.64007	12.25075	13.55388	-13.52247	-13.97446	-0.52000	3.50377	2.73218	0.41568	-29.47846	21.43740	-2.20138	5.65149	-6.45724	6.31285	14.84944	-18.16375	-0.13609	1.09763	-27.77230	26.93998	-8.22705	3.42122	-5.36337	7.02622	13.37912	-13.31764	2.27093	6.82068	-31.74579	25.47256	-3.42354	4.99357	-6.55853	6.21336	10.26120	-12.63833	1.45017	4.35207	-36.98160	-39.03495	26.12873	20.01677	-0.20521	-1.45787	6.27209	5.01770	-3.68310	-17.28152	20.38041	13.89470	-15.23816	-1.03482	17.31806	7.45463
60	-32.66840	4.96944	22.51401	2.79243	-1.67802	2.66752	5.29936	1.03590	-8.01212	5.06157	8.19259	5.67833	12.67192	1.65863	-14.31950	1.91140	1.51152	1.75456	6.92218	5.95147	-38.44116	22.82910	1.05896	4.40348	-11.54046	10.27261	13.70483	-15.65622	2.22512	13.15144	-32.96350	-25.81180	23.67219	19.69069	-2.27059	-1.09105	4.76439	6.67439	-10.22478	-2.06440	7.58543	1.37371	11.31616	12.79882	-13.20248	-13.66106	-0.10147	4.38500	3.02167	0.68845	-29.49394	20.62804	-1.31805	5.83568	-6.64537	5.55953	14.59929	-17.74733	0.56196	1.27423	-27.50648	26.02910	-7.64462	3.58555	-5.39628	6.98258	12.49124	-12.71770	2.43598	7.16181	-31.51627	23.78517	-1.96336	5.16966	-6.88613	6.01768	9.81865	-12.36600	1.84998	4.59799	-36.91756	-38.69643	25.37494	18.10286	0.54132	-0.73672	6.40611	5.55558	-3.51045	-17.82908	19.55660	13.97448	-14.88572	-0.77589	17.74036	7.74151
61	-32.56607	4.92574	21.54342	2.99715	-0.92753	2.57059	5.54276	1.25425	-8.24172	5.32746	8.07284	5.46741	11.97057	1.87584	-13.97944	1.91170	1.87981	1.89494	7.17964	5.98385	-38.32204	21.78866	1.49301	4.10329	-12.59120	9.70412	13.06443	-15.19886	2.81343	13.35746	-32.97171	-25.82894	22.56981	18.45676	-0.93821	-0.44534	4.95928	7.50115	-10.40029	-2.03650	7.90780	1.45380	10.23427	11.84750	-13.04912	-13.45667	0.18487	5.18455	3.29676	0.96143	-29.54510	20.21058	-0.64842	5.90997	-6.87545	5.02767	14.26233	-17.44506	1.25987	1.42301	-27.32512	25.19918	-6.90333	3.77284	-5.34476	7.29221	11.37421	-12.08181	2.27246	7.45794	-31.22725	22.39765	-0.66227	5.33913	-7.11638	6.13310	9.17690	-12.12905	2.07423	4.83919	-36.95029	-38.35811	25.07190	16.65278	1.07744	-0.39313	6.55052	6.20591	-3.29683	-18.27232	18.99120	13.83437	-14.49552	-0.63072	18.10563	7.99572
62	-32.51770	4.87989	20.96353	3.20086	-0.43911	2.36574	5.80867	1.49463	-8.46369	5.58211	8.25512	5.28348	11.09120	2.13398	-13.67360	1.97638	2.07412	2.08341	7.40020	6.00481	-38.26195	21.30885	1.41296	3.81724	-13.71572	9.42365	12.28676	-14.77042	3.30252	13.54083	-33.00263	-25.91834	21.73511	17.70036	0.12909	-0.18477	5.38765	8.26696	-10.39909	-2.11662	8.54664	1.86335	9.02731	10.71879	-12.98900	-13.31292	0.31008	5.80198	3.53823	1.23065	-29.62399	20.14499	-0.24576	5.85048	-7.25318	4.79479	13.80799	-17.29851	1.92222	1.54949	-27.27155	24.54634	-6.03979	3.98547	-5.21105	7.87373	10.06704	-11.39897	1.75745	7.68155	-30.92554	21.40304	0.40324	5.52841	-7.25932	6.53528	8.31931	-11.89142	2.07117	5.04201	-37.09332	-38.04428	25.23564	15.63389	1.35989	-0.34775	6.72986	6.90327	-3.08759	-18.66698	18.74838	13.41119	-14.05398	-0.64661	18.40891	8.20996
63	-32.52696	4.83279	20.75034	3.43711	-0.23055	2.10888	6.06419	1.69464	-8.76202	5.81324	8.70612	5.14797	10.05648	2.37177	-13.38284	2.12519	2.06303	2.32550	7.58531	6.01644	-38.25678	21.40246	0.81048	3.60513	-14.90205	9.48775	11.37551	-14.39014	3.64469	13.70037	-33.05256	-26.07355	21.12896	17.39425	0.88198	-0.28029	6.05497	8.78106	-10.27671	-2.50657	9.40552	2.53588	7.74909	9.47099	-12.92824	-13.17030	0.26271	6.13978	3.74492	1.50073	-29.71146	20.34151	-0.12605	5.59715	-7.91456	4.89392	13.20293	-17.32081	2.52299	1.66256	-27.36403	24.15682	-5.14824	4.23015	-5.02698	8.61840	8.65743	-10.69546	0.90655	7.83128	-30.64955	20.81581	1.17702	5.74578	-7.37315	7.15218	7.27969	-11.62904	1.81230	5.19086	-37.34123	-37.76653	25.80440	14.95853	1.36491	-0.52424	6.94926	7.54999	-2.97397	-19.12215	18.84923	12.65974	-13.54593	-0.84783	18.66223	8.38951
64	-32.58330	4.78466	20.82860	3.72019	-0.30057	1.89251	6.24591	1.81357	-9.25640	6.01413	9.35908	5.06320	8.91721	2.53489	-13.08592	2.34101	1.82728	2.60941	7.74678	6.02135	-38.28762	21.99521	-0.26552	3.51333	-16.15554	9.90428	10.35049	-14.05364	3.80361	13.84150	-33.10771	-26.27740	20.67580	17.47093	1.29477	-0.68139	6.87224	8.83670	-10.17531	-3.42375	10.37263	3.37761	6.47623	8.19205	-12.77729	-12.97605	0.04101	6.10526	3.92986	1.78313	-29.78170	20.68358	-0.26773	5.08331	-8.98322	5.29407	12.43433	-17.48334	3.03904	1.77158	-27.59279	24.06670	-4.35087	4.51390	-4.86058	9.41786	7.26023	-10.01953	-0.24736	7.92558	-30.42691	20.56903	1.63158	5.95247	-7.57686	7.88751	6.12485	-11.33015	1.28672	5.28845	-37.67041	-37.52184	26.64706	14.52048	1.08973	-0.85517	7.17358	8.02178	-3.10165	-19.77431	19.25958	11.58228	-12.96144	-1.23730	18.88670	8.54743
65	-32.66505	4.73442	21.08915	4.03690	-0.62608	1.81237	6.26916	1.86061	-10.07898	6.18000	10.12799	5.02105	7.73911	2.59861	-12.76474	2.58405	1.36034	2.91855	7.90143	6.02172	-38.32664	22.93717	-1.72355	3.55568	-17.50464	10.62298	9.25924	-13.74081	3.76319	13.97230	-33.14635	-26.50843	20.29273	17.84056	1.36985	-1.33037	7.65968	8.28523	-10.30661	-5.02682	11.34441	4.29141	5.28025	6.97089	-12.47249	-12.70305	-0.34492	5.62252	4.11418	2.09284	-29.80850	21.05576	-0.62203	4.28719	-10.51100	5.90717	11.51982	-17.71788	3.44592	1.88521	-27.92338	24.23529	-3.74925	4.81528	-4.82225	10.18524	5.97896	-9.42386	-1.65806	7.99307	-30.27113	20.53757	1.77045	6.04853	-8.04461	8.64632	4.92442	-11.00314	0.50687	5.34889	-38.04277	-37.29320	27.58549	14.22861	0.55226	-1.27603	7.30882	8.19285	-3.67546	-20.74046	19.89843	10.24017	-12.29193	-1.81315	19.10562	8.69937
66	-32.74398	4.68014	21.41256	4.35038	-1.15979	1.90827	6.04919	1.88699	-11.33874	6.28864	10.92633	5.01303	6.58342	2.57946	-12.41673	2.81191	0.67832	3.23386	8.06607	6.01897	-38.34430	24.02934	-3.43835	3.70999	-18.98595	11.54982	8.17412	-13.42275	3.51601	14.10049	-33.14172	-26.74518	19.91339	18.40317	1.15274	-2.15630	8.19195	7.08319	-10.88989	-7.35317	12.24153	5.19611	4.20036	5.86171	-11.99031	-12.36425	-0.86632	4.65885	4.32120	2.44277	-29.77185	21.36603	-1.12159	3.26652	-12.43586	6.61566	10.51268	-17.94693	3.72122	2.01103	-28.30439	24.55389	-3.39650	5.05840	-5.06529	10.86659	4.87119	-8.96715	-3.23861	8.06473	-30.17915	20.57837	1.62451	5.90119	-8.96274	9.35334	3.72459	-10.68779	-0.47636	5.39004	-38.41217	-37.05310	28.42869	14.02763	-0.21971	-1.72313	7.20989	7.97235	-4.94573	-22.07126	20.66127	8.73929	-11.53790	-2.56655	19.33916	8.85913
67	-32.79033	4.62058	21.69176	4.60879	-1.83376	2.13409	5.53085	1.94324	-13.08419	6.28697	11.68308	5.03219	5.48936	2.53107	-12.06262	2.98865	-0.16986	3.51694	8.25353	6.01400	-38.31548	25.05559	-5.24799	3.92737	-20.61283	12.57439	7.16705	-13.06345	3.03717	14.23222	-33.06720	-26.96582	19.50313	19.05635	0.73355	-3.07358	8.27038	5.30661	-12.07132	-10.29866	13.01557	6.03754	3.23642	4.85919	-11.35061	-12.00726	-1.47561	3.25515	4.57108	2.83767	-29.66314	21.55619	-1.68480	2.14915	-14.58681	7.30559	9.49884	-18.10955	3.83791	2.15453	-28.67651	24.88070	-3.29406	5.11880	-5.76392	11.44145	3.93412	-8.72302	-4.82803	8.16845	-30.13189	20.57180	1.24003	5.41041	-10.45860	9.96124	2.53301	-10.45414	-1.55918	5.42833	-38.73289	-36.76969	29.00769	13.90261	-1.20278	-2.14048	6.73234	7.33172	-7.15300	-23.72841	21.44575	7.19687	-10.73028	-3.45643	19.59995	9.03601
68	-32.77832	4.55618	21.84729	4.75488	-2.57197	2.40475	4.71788	2.03981	-15.27686	6.11588	12.35185	5.06999	4.46448	2.51967	-11.74291	3.08470	-1.09692	3.69355	8.47011	6.00750	-38.22324	25.81407	-6.95823	4.14664	-22.35329	13.59628	6.27005	-12.63063	2.28324	14.37099	-32.90270	-27.14840	19.06434	19.70047	0.22550	-4.01302	7.78213	3.15880	-13.87139	-13.63902	13.64763	6.79130	2.36410	3.89879	-10.61038	-11.69731	-2.10998	1.55641	4.87603	3.27050	-29.48736	21.59972	-2.22166	1.08728	-16.73396	7.89366	8.57274	-18.15672	3.74251	2.31719	-28.98371	25.07981	-3.40413	4.87351	-7.06042	11.91530	3.12113	-8.77686	-6.18668	8.32481	-30.09841	20.45036	0.66513	4.56585	-12.54021	10.44886	1.32083	-10.38847	-2.57115	5.47645	-38.96917	-36.41355	29.20013	13.86936	-2.37802	-2.49138	5.81523	6.31362	-10.42375	-25.59285	22.16988	5.70371	-9.93998	-4.39279	19.89075	9.23413
69	-32.69147	4.48890	21.83310	4.73621	-3.30616	2.64788	3.68869	2.14042	-17.78513	5.76629	12.91182	5.11467	3.48715	2.58966	-11.50635	3.08468	-1.97935	3.66421	8.71501	6.00039	-38.06136	26.14469	-8.36006	4.30031	-24.13618	14.54229	5.44682	-12.11598	1.23906	14.51653	-32.63924	-27.27587	18.63071	20.24404	-0.27496	-4.96614	6.73204	0.96768	-16.18367	-17.07863	14.14082	7.45699	1.55857	2.88811	-9.84761	-11.50506	-2.69522	-0.17621	5.23707	3.72427	-29.26021	21.48951	-2.64955	0.20851	-18.65656	8.34131	7.79639	-18.04392	3.34996	2.49456	-29.18522	25.05189	-3.66887	4.27014	-8.99848	12.30705	2.37966	-9.19889	-7.04676	8.54488	-30.04400	20.20718	-0.05441	3.45589	-15.08053	10.81430	0.04249	-10.56810	-3.28209	5.54343	-39.10270	-35.96317	28.93949	13.95727	-3.71054	-2.76473	4.55180	5.02315	-14.65300	-27.49398	22.77997	4.29804	-9.26490	-5.24422	20.20609	9.45324
