	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d
70	11.37763	1.42813	10.87922	1.38793	57.02912	1.98258	-15.73201	5.00755	12.04909	0.95979	16.04358	1.52550	61.77424	1.53010	-11.21777	5.32800	15.18841	10.08750	55.28784	-17.38232	11.77467	15.68696	63.10779	-19.59929	10.02260	11.32400	58.52617	-18.81238	12.08503	17.02283	63.07573	-6.11402	12.79277	11.52160	58.39326	-29.50393	12.72831	18.58010	61.91969	-8.76626	12.20498	12.97562	58.59605	-14.87607	11.58693	14.39067	61.18240	-10.15532	10.60802	11.17567	58.24463	-12.06789	11.11926	15.38152	62.71534	-8.30847	9.82657	8.70677	54.87830	-20.03875	11.15702	14.80199	60.27531	-5.94263	11.23352	13.16138	60.12812	-10.59694	8.63487	12.63954	61.65125	-4.48595	12.20598	11.71939	58.16979	-16.19731	14.10545	17.34202	62.51411	-17.05097	11.54522	9.73786	55.53437	-18.61685	12.81980	17.14701	60.06765	-11.89079	9.66341	12.06201	59.38955	-10.30737	10.73786	15.86149	59.89517	-16.80768	11.24732	10.25901	55.68128	-12.73912	12.54877	16.54764	61.80619	-9.74344	11.53311	9.95171	54.01324	-10.04148	12.45058	14.52191	59.57497	-9.69224	11.76438	10.00870	54.47747	-12.73055	11.15800	16.09354	64.99091	-9.42751	10.86676	8.64927	55.79341	-15.13819	13.43189	17.28400	60.58280	-7.78692	11.36840	11.84776	58.32336	-16.93105	11.87581	17.35247	63.25434	-22.49512
71	11.43737	1.45361	12.91457	1.40073	58.90973	1.73929	-13.44893	4.82508	12.07691	0.98033	17.79271	1.51595	63.01012	1.58878	-9.28426	5.05271	15.24607	12.28616	57.88171	-15.26170	11.80960	17.55678	64.78194	-17.60252	10.08839	13.22335	59.76342	-16.65688	12.07035	18.60724	63.84365	-4.88898	12.97514	13.72554	60.18344	-26.77789	12.85421	20.45220	62.75378	-6.53920	12.35669	15.07103	60.16255	-12.14755	11.62105	16.19790	62.57204	-8.15204	10.64670	13.23420	60.04322	-9.92856	11.16601	17.28004	63.75793	-6.37077	9.85127	10.68554	57.08139	-17.76000	11.13248	16.31430	61.62669	-4.53085	11.32603	15.25171	61.64912	-8.55027	8.66686	14.49470	62.87205	-2.87776	12.29842	13.73885	60.16752	-13.84670	14.23828	19.27898	64.19295	-15.16747	11.58911	11.68495	57.56325	-16.16835	12.83453	18.61456	60.94295	-9.87593	9.63753	14.03222	61.05572	-8.14001	10.76915	17.51995	60.96651	-14.89872	11.29134	12.15301	57.61946	-10.29382	12.52881	18.17111	62.96105	-7.55030	11.47899	11.75958	56.07375	-8.11993	12.42244	16.32669	61.17367	-7.82142	11.82208	12.09783	56.51312	-11.56253	11.20931	17.94730	66.35938	-7.68420	10.97442	10.87740	57.99849	-12.86556	13.45449	19.02774	61.71407	-5.90317	11.45306	13.89723	59.88975	-13.65418	11.91047	19.10116	64.63317	-19.40055
72	11.53118	1.47506	14.94198	1.41214	60.42933	1.52284	-11.16837	4.61628	12.13002	1.00159	19.49826	1.53074	63.88134	1.68530	-7.57697	4.76364	15.32218	14.47717	60.08519	-13.12692	11.87466	19.38819	66.12344	-15.81769	10.16047	15.04493	60.59754	-14.45238	12.08209	20.16595	64.25385	-3.86809	13.17502	15.87952	61.62273	-23.89642	13.01913	22.30799	63.20569	-4.55955	12.52549	17.15100	61.37368	-9.52052	11.70149	17.95721	63.57627	-6.45498	10.73827	15.28383	61.44947	-7.93739	11.23080	19.06357	64.38512	-4.67910	9.92465	12.68967	58.94405	-15.29490	11.12277	17.79518	62.68617	-3.30001	11.45173	17.32665	62.81497	-6.55685	8.74386	16.28781	63.69263	-1.52129	12.44012	15.78125	61.81785	-11.56951	14.37950	21.17136	65.48017	-13.45612	11.66718	13.61940	59.21716	-13.72690	12.88190	20.06065	61.47313	-8.07084	9.64708	15.99754	62.39286	-6.03963	10.82048	19.14680	61.67369	-13.02212	11.36850	14.04499	59.19891	-7.89602	12.52393	19.74478	63.76649	-5.64775	11.45195	13.57590	57.84378	-6.17601	12.41601	18.08662	62.39700	-6.18612	11.91407	14.17445	58.21544	-10.26307	11.29840	19.71770	67.35599	-6.32553	11.13907	13.14381	59.83621	-10.56411	13.49859	20.75685	62.53647	-4.24938	11.56898	15.93956	61.03016	-10.50491	11.97776	20.82330	65.61401	-16.49592
73	11.65497	1.49231	16.94458	1.42372	61.58253	1.35517	-9.00284	4.38999	12.20436	1.02390	21.15599	1.56418	64.40969	1.81581	-6.13444	4.50339	15.41796	16.64643	61.88070	-11.07215	11.96994	21.18472	67.16953	-14.31005	10.23781	16.78792	61.04404	-12.29457	12.11666	21.69795	64.32208	-3.03646	13.38758	17.97979	62.70582	-20.99094	13.21663	24.13929	63.29906	-2.85984	12.70226	19.19589	62.23236	-7.09585	11.82031	19.65921	64.21126	-5.06147	10.87741	17.30276	62.46057	-6.15713	11.30950	20.72542	64.61662	-3.25837	10.04530	14.70089	60.43478	-12.86565	11.12943	19.24875	63.45341	-2.26878	11.60310	19.36660	63.62410	-4.66339	8.86022	18.01133	64.13062	-0.41698	12.62244	17.82321	63.11170	-9.47814	14.52349	23.00523	66.40428	-11.99269	11.77825	15.53495	60.49641	-11.44287	12.95246	21.48183	61.68705	-6.50998	9.68997	17.94047	63.39044	-4.08724	10.88564	20.73627	62.06007	-11.33226	11.47615	15.92881	60.42165	-5.70561	12.53048	21.26687	64.23566	-4.05541	11.45147	15.37791	59.31334	-4.31025	12.43865	19.81369	63.28203	-4.84874	12.03324	16.22507	59.58348	-8.87315	11.41179	21.40060	68.00105	-5.30183	11.35151	15.41407	61.29120	-8.34731	13.56284	22.46230	63.05304	-2.83821	11.70796	17.94385	61.74735	-7.65835	12.06810	22.50647	66.21953	-13.92545
74	11.80207	1.50615	18.90854	1.43596	62.37676	1.25751	-7.01749	4.15196	12.29312	1.04668	22.75998	1.60801	64.61571	1.97892	-4.95699	4.29210	15.53250	18.78354	63.27038	-9.13710	12.09364	22.94979	67.95592	-13.08301	10.32012	18.46164	61.14751	-10.23901	12.16482	23.18973	64.07123	-2.36606	13.61037	20.02879	63.43150	-18.17387	13.43578	25.92907	63.04234	-1.45704	12.87715	21.18488	62.75219	-4.93119	11.96718	21.29940	64.49200	-3.93228	11.05425	19.27273	63.08800	-4.60877	11.39894	22.27034	64.47353	-2.10338	10.20645	16.70118	61.54494	-10.62055	11.15085	20.67634	63.92257	-1.43635	11.77056	21.35390	64.08209	-2.90506	9.00949	19.66506	64.21317	0.45231	12.83120	19.83934	64.05811	-7.61690	14.66334	24.76609	66.99915	-10.79146	11.91752	17.42551	61.41909	-9.39482	13.03305	22.86990	61.61538	-5.18822	9.75885	19.84384	64.04314	-2.33884	10.95729	22.27886	62.17290	-9.90654	11.61129	17.80056	61.30115	-3.80900	12.54274	22.73317	64.37662	-2.75916	11.47359	17.14767	60.47670	-2.57319	12.49258	21.51514	63.85563	-3.80706	12.16852	18.23781	60.62216	-7.42773	11.53350	22.99051	68.30637	-4.54279	11.60102	17.66084	62.35783	-6.28844	13.64085	24.12738	63.25939	-1.66944	11.86178	19.88586	62.05658	-5.19780	12.17144	24.13890	66.47938	-11.76443
75	11.96329	1.51785	20.82058	1.44836	62.82637	1.23977	-5.24128	3.90529	12.38733	1.06875	24.30133	1.65452	64.51679	2.17462	-4.02132	4.12848	15.66205	20.87921	64.27032	-7.32812	12.24053	24.68305	68.50930	-12.10003	10.40641	20.07914	60.96535	-8.31179	12.21239	24.61848	63.52522	-1.81873	13.84001	22.02838	63.80413	-15.52916	13.66246	27.65130	62.43133	-0.34778	13.04023	23.09682	62.95005	-3.04866	12.13160	22.87593	64.43298	-3.02488	11.25563	21.17721	63.35031	-3.29103	11.49596	23.70894	63.97922	-1.19296	10.39673	18.67089	62.28651	-8.62890	11.18225	22.07405	64.09142	-0.78772	11.94429	23.27201	64.19759	-1.30773	9.18475	21.24943	63.97564	1.11311	13.04875	21.80334	64.67215	-5.98851	14.79070	26.43890	67.29256	-9.83032	12.07521	19.28050	62.01116	-7.60334	13.10940	24.21415	61.28312	-4.07897	9.84278	21.68996	64.34927	-0.82821	11.02802	23.76079	62.04870	-8.75286	11.76892	19.65160	61.85482	-2.23318	12.55323	24.13551	64.19543	-1.73347	11.51090	18.87173	61.33086	-0.98946	12.57298	23.18645	64.13074	-3.02858	12.30679	20.19854	61.33786	-5.96141	11.64849	24.48290	68.27824	-3.97800	11.87730	19.86341	63.03776	-4.43095	13.72270	25.73009	63.15173	-0.73422	12.02096	21.74597	61.97733	-3.13874	12.27700	25.70988	66.42622	-10.02435
76	12.12750	1.52845	22.66627	1.46063	62.94667	1.29410	-3.67910	3.65332	12.47684	1.08898	25.76900	1.69790	64.12721	2.40323	-3.28698	4.00000	15.79884	22.92197	64.89866	-5.64150	12.40106	26.37826	68.84371	-11.30699	10.49423	21.65162	60.54871	-6.52213	12.24310	25.96074	62.70395	-1.34955	14.06956	23.97512	63.83379	-13.10803	13.88074	29.27235	61.45793	0.49989	13.18235	24.91219	62.84158	-1.44030	12.30369	24.38650	64.05061	-2.30059	11.46689	23.00073	63.26920	-2.18933	11.59579	25.05206	63.15958	-0.49162	10.60177	20.58734	62.68250	-6.89940	11.21628	23.43249	63.96619	-0.29305	12.11538	25.10481	63.98102	0.11504	9.37793	22.76071	63.45424	1.59972	13.25794	23.69087	64.96285	-4.58470	14.89672	28.01033	67.30206	-9.06870	12.23681	21.08334	62.29666	-6.05080	13.16919	25.50630	60.70701	-3.13977	9.92969	23.46122	64.31027	0.43576	11.09039	25.16516	61.70372	-7.83145	11.93958	21.46339	62.09606	-0.96239	12.55351	25.46400	63.70188	-0.94346	11.55350	20.53977	61.87538	0.42719	12.66845	24.81010	64.10971	-2.46957	12.43486	22.09040	61.73640	-4.51022	11.74622	25.87867	67.92365	-3.53862	12.17033	22.00331	63.33726	-2.79693	13.79681	27.24839	62.73375	-0.00942	12.17440	23.50789	61.52965	-1.45882	12.37443	27.20905	66.09017	-8.66160
77	12.28283	1.53814	24.43000	1.47294	62.75014	1.40051	-2.31949	3.40167	12.55192	1.10675	27.15191	1.73403	63.45769	2.66405	-2.70076	3.89254	15.93062	24.89539	65.16486	-4.07621	12.56173	28.02289	68.96011	-10.64846	10.57982	23.18489	59.92997	-4.87239	12.24249	27.20010	61.62181	-0.91022	14.28778	25.85690	63.53345	-10.92951	14.07528	30.75527	60.11704	1.14272	13.29615	26.61569	62.43928	-0.07320	12.47307	25.82478	63.36344	-1.71963	11.67356	24.72905	62.86720	-1.27749	11.69170	26.30873	62.04074	0.05006	10.80675	22.42625	62.75610	-5.40369	11.24453	24.73883	63.55862	0.09073	12.27592	26.83706	63.44583	1.36489	9.57940	24.19156	62.67769	1.95194	13.44550	25.48192	64.92835	-3.39923	14.97358	29.47221	67.03638	-8.45537	12.38501	22.81252	62.29202	-4.69829	13.20465	26.74283	59.89630	-2.31362	10.00941	25.14340	63.93155	1.46992	11.13698	26.47469	61.13247	-7.07574	12.10957	23.20926	62.03059	0.04979	12.53547	26.71016	62.91095	-0.33976	11.59192	22.14482	62.11189	1.66950	12.76440	26.36092	63.78783	-2.08100	12.54137	23.89610	61.82208	-3.10887	11.82298	27.18532	67.25219	-3.15830	12.46841	24.05946	63.26524	-1.38959	13.85151	28.66478	62.01730	0.54506	12.30977	25.15732	60.73374	-0.11795	12.45598	28.62554	65.49239	-7.58980
78	12.41859	1.54551	26.09677	1.48478	62.24547	1.53818	-1.13882	3.15774	12.60486	1.12192	28.44066	1.76008	62.51386	2.95429	-2.20305	3.79558	16.04162	26.77713	65.06883	-2.63227	12.70689	29.59950	68.84822	-10.07529	10.65899	24.67825	59.11934	-3.36420	12.20152	28.32856	60.28705	-0.45458	14.48002	27.65324	62.91597	-8.98533	14.23351	32.06655	58.40773	1.64531	13.37715	28.19816	61.75168	1.10183	12.62875	27.17945	62.38762	-1.23828	11.86283	26.34898	62.16385	-0.51878	11.77578	27.48621	60.64441	0.49122	10.99903	24.16553	62.52353	-4.09517	11.25929	25.98019	62.87944	0.41335	12.41856	28.45601	62.60988	2.45710	9.77808	25.53422	61.66330	2.21211	13.60342	27.16106	64.56081	-2.41959	15.01570	30.82312	66.49717	-7.93260	12.50414	24.44587	62.00477	-3.49855	13.21399	27.92196	58.85312	-1.53555	10.07689	26.72915	63.22279	2.31160	11.16136	27.67477	60.31375	-6.40884	12.26506	24.86299	61.65794	0.86957	12.49314	27.86836	61.83853	0.14279	11.62019	23.68522	62.04296	2.73665	12.84724	27.81401	63.15512	-1.81061	12.61848	25.60171	61.59787	-1.78514	11.88154	28.41457	66.27440	-2.77601	12.75700	26.00661	62.83198	-0.19345	13.87695	29.96888	61.01749	0.98203	12.41505	26.68161	59.60987	0.93339	12.51800	29.94955	64.64050	-6.70075
79	12.52747	1.54752	27.65497	1.49350	61.43809	1.69268	-0.10550	2.92844	12.63153	1.13455	29.62844	1.77542	61.29532	3.26919	-1.73649	3.70341	16.11598	28.54280	64.60932	-1.30271	12.82188	31.08853	68.49016	-9.54445	10.72800	26.12473	58.10569	-2.00141	12.11842	29.34380	58.70180	0.05247	14.63059	29.33851	61.99181	-7.25020	14.34806	33.18465	56.33405	2.06200	13.42480	29.65732	60.78278	2.13823	12.76139	28.43726	61.13267	-0.81040	12.02510	27.84913	61.17136	0.13008	11.83983	28.58680	58.98238	0.89334	11.17049	25.79039	61.99281	-2.92261	11.25586	27.14610	61.93398	0.72452	12.53730	29.95454	61.49472	3.41500	9.96230	26.78143	60.41518	2.42184	13.72852	28.71643	63.85590	-1.61329	15.02098	32.06689	65.67946	-7.44273	12.58544	25.96720	61.43479	-2.40647	13.20146	29.03963	57.57106	-0.74717	10.13371	28.21885	62.19419	3.00707	11.15956	28.75568	59.21924	-5.75855	12.39648	26.40777	60.97674	1.57026	12.42428	28.93431	60.49497	0.57763	11.63719	25.16604	61.67104	3.63538	12.90702	29.15032	62.19836	-1.60506	12.66334	27.19986	61.06536	-0.55508	11.92927	29.57814	64.99974	-2.33913	13.01974	27.81846	62.04815	0.82318	13.86775	31.15743	59.74813	1.35947	12.48216	28.07253	58.17667	1.75015	12.56131	31.17556	63.52864	-5.89108
80	12.60701	1.54042	29.09884	1.49455	60.33080	1.85747	0.81354	2.71814	12.63250	1.14474	30.71076	1.78311	59.79612	3.60245	-1.25540	3.61362	16.14249	30.17321	63.79093	-0.07179	12.89635	32.47137	67.86508	-9.01601	10.78495	27.51324	56.86120	-0.79144	11.99887	30.24830	56.86470	0.62517	14.72665	30.88782	60.76812	-5.69566	14.41814	34.10577	53.90754	2.42678	13.44301	30.99678	59.53105	3.07904	12.86612	29.58704	59.60101	-0.39187	12.15548	29.22157	59.89184	0.71193	11.87770	29.60373	57.05348	1.30959	11.31893	27.29743	61.16677	-1.84050	11.23445	28.22920	60.72078	1.06782	12.62869	31.33243	60.12159	4.26257	10.12202	27.92321	58.92281	2.61719	13.82219	30.14192	62.81918	-0.92511	14.99199	33.20929	64.57206	-6.93652	12.62937	27.37053	60.57721	-1.38623	13.17547	30.08803	56.03521	0.08479	10.18692	29.61753	60.85155	3.59791	11.13205	29.71414	57.82056	-5.07018	12.50063	27.84026	59.98841	2.21723	12.33134	29.90259	58.88122	1.03061	11.64540	26.59608	60.99792	4.37996	12.93894	30.35830	60.90303	-1.41468	12.67859	28.69138	60.22448	0.57667	11.97590	30.68366	63.43433	-1.81089	13.24154	29.47322	60.92384	1.70180	13.82503	32.23412	58.22018	1.73216	12.51001	29.32923	56.44794	2.38666	12.59072	32.30261	62.13987	-5.08488
81	12.65983	1.52106	30.42842	1.48332	58.92358	2.03111	1.64491	2.52768	12.61334	1.15259	31.68510	1.78888	58.00738	3.94679	-0.73423	3.52333	16.11764	31.65801	62.62172	1.07758	12.92624	33.73260	66.95274	-8.45221	10.83148	28.83180	55.35083	0.25730	11.85504	31.04992	54.77378	1.25010	14.76209	32.28325	59.24848	-4.30187	14.45010	34.84127	51.14481	2.74903	13.43970	32.22316	57.98769	3.94535	12.94350	30.62094	57.79140	0.05262	12.25470	30.46372	58.31767	1.25993	11.88907	30.52365	54.84678	1.77121	11.44794	28.69391	60.04528	-0.81610	11.20084	29.22455	59.23408	1.47287	12.69273	32.59507	58.50672	5.01820	10.25170	28.94821	57.16688	2.82264	13.89006	31.43927	61.46243	-0.28919	14.93639	34.25550	63.15855	-6.37989	12.64392	28.66007	59.42499	-0.41360	13.14613	31.05661	54.22751	0.95772	10.24568	30.92834	59.19329	4.11075	11.08410	30.55245	56.09460	-4.31459	12.58021	29.16838	58.69722	2.85310	12.22152	30.76738	56.99144	1.54045	11.64773	27.98110	60.02569	4.98983	12.94386	31.43346	59.25635	-1.19930	12.67123	30.08349	59.07308	1.60919	12.03137	31.73182	61.58020	-1.18145	13.41184	30.95860	59.46726	2.48382	13.75686	33.20736	56.44078	2.14170	12.50526	30.45807	54.43129	2.88938	12.61424	33.33077	60.45084	-4.24433
