	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0004_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_1.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_2.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_3.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_4.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_5.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d	2014_04_08_PC012_BAREFOOT_GAIT0005_6.c3d
66	11.16961	1.21622	-5.59460	1.58925	22.96426	5.15394	18.62466	6.59392	15.87947	1.72713	12.79435	6.59516	37.17209	12.29442	-0.67387	5.47612	10.58776	-6.56383	19.22191	15.93696	10.04688	-6.89285	23.04898	13.47743	17.12957	4.89282	22.79031	-2.67277	10.68384	-5.49178	20.75875	29.84971	15.74942	8.44427	31.95536	-3.78459	16.45342	11.89265	41.67062	-2.35873	13.22155	12.44946	-5.09141	-6.16256	24.90988	27.10726	17.42348	20.18968	16.83973	5.61830	28.78369	7.29005	11.30315	-4.56069	26.30540	19.61408	13.34873	16.63707	48.70352	-5.89521	11.11317	-3.46313	11.16061	5.99484	13.63425	18.20064	51.18034	-2.15084	11.69218	-6.26631	23.76872	22.50189	13.81896	26.31205	54.94553	-8.15446	10.16597	-4.99918	24.06732	29.02273	18.75825	8.98751	21.11818	-0.52633	8.83976	-8.43312	18.52715	18.30720	17.51508	9.25035	24.87245	7.79465	11.42260	-6.62245	25.00338	18.08803	16.09391	11.04104	34.49406	6.67802	12.50899	-2.58792	31.69172	13.08989	15.33283	19.46114	48.37899	-3.63239
67	11.47487	1.21700	-5.26690	1.66927	24.03838	5.06299	17.74907	6.36364	15.61743	1.80380	14.00387	7.17709	39.60015	12.63603	-1.25688	4.95039	10.88856	-6.56220	20.06042	15.47396	10.21745	-6.62853	23.96427	12.39079	17.33871	5.17790	23.73268	-3.81271	11.07863	-5.34168	21.45707	29.21606	15.51480	9.65523	35.17815	-4.29348	15.92055	13.27419	45.45745	-2.88230	13.68756	12.59626	-4.89354	-5.61979	25.00881	28.57648	16.44654	18.50912	16.59602	6.45780	31.35796	5.98437	11.44251	-4.02904	28.12258	18.03446	12.91651	18.15076	51.16854	-6.51662	11.11524	-3.04533	13.49048	6.75742	13.30762	19.96246	53.89991	-1.68718	12.04825	-5.79908	24.64330	21.23286	13.52633	28.12103	55.86019	-7.16332	10.61346	-4.70356	24.41981	28.03719	18.52335	9.06142	22.53112	-1.28663	9.23799	-8.31861	19.24792	17.93106	17.20011	9.46456	26.20009	6.46385	12.07761	-6.11652	26.44472	17.43868	15.98408	12.81527	38.44294	5.39325	12.69487	-2.14493	33.02473	11.52077	14.96360	21.90196	51.77263	-4.02492
68	11.73074	1.23432	-4.86809	1.68124	25.27677	4.94975	16.72980	6.20533	15.32573	1.89036	15.26893	7.68033	41.93943	12.68961	-1.68962	4.45257	11.15301	-6.47270	21.15254	14.88184	10.41896	-6.08433	25.16967	11.09438	17.54792	5.63185	25.01948	-5.00589	11.31687	-5.28313	22.26101	28.41651	15.21842	10.99469	38.58426	-4.88646	15.24272	14.71422	49.25901	-3.23945	14.12194	12.76581	-4.41357	-4.87397	25.59598	30.35885	15.56326	16.63429	16.40393	7.63662	34.27895	4.73616	11.61125	-3.25219	30.26732	15.98569	12.50970	19.53761	52.99561	-6.79914	10.90292	-2.67324	16.03776	7.53237	12.94960	21.48059	55.78996	-0.74262	12.35048	-5.32175	25.63075	19.82350	13.25813	29.92897	56.46091	-5.92714	11.00105	-4.33863	24.89526	27.05062	18.26407	9.23526	24.20815	-2.11312	9.69470	-8.13029	20.04120	17.50163	16.85652	9.77010	27.65914	5.26152	12.57245	-5.48428	28.21558	16.51262	15.77276	14.73073	42.61988	4.17170	12.85940	-2.08908	33.69534	9.76085	14.55922	24.29762	54.45834	-4.04139
69	11.95191	1.26390	-4.40157	1.67657	26.62856	4.89767	15.53035	6.15997	15.00909	1.98906	16.55979	8.05846	44.13572	12.42289	-1.96059	4.08774	11.39668	-6.16594	22.62517	14.11944	10.63957	-5.22545	26.71018	9.54047	17.68719	6.35055	26.82087	-6.22862	11.45301	-5.34309	23.13993	27.44919	14.88014	12.40104	42.01002	-5.57330	14.48625	16.16552	52.87448	-3.37854	14.46598	12.95129	-3.64243	-3.95341	26.72278	32.34233	14.73168	14.65301	16.24641	9.09469	37.40223	3.60035	11.83403	-2.16715	32.79865	13.41091	12.12105	20.81379	54.19181	-6.63860	10.60028	-2.50098	18.36357	8.18960	12.54964	22.76109	56.87856	0.48795	12.60718	-4.95157	26.44935	18.25252	13.00037	31.69550	56.84775	-4.58207	11.33027	-3.95566	25.42783	25.98881	17.97348	9.59310	26.24395	-3.03091	10.17321	-7.87706	20.99770	16.93817	16.54390	10.19636	29.29799	4.27622	12.89819	-4.68379	30.23524	15.22952	15.48395	16.66219	46.74499	3.08543	13.07324	-2.35236	33.72997	7.86088	14.12764	26.42390	56.18029	-3.58434
70	12.16580	1.28573	-3.86548	1.78463	28.03543	5.03444	14.10278	6.23914	14.67171	2.08898	17.85800	8.26537	46.16061	11.81253	-2.09298	3.95720	11.61793	-5.53421	24.57996	13.16759	10.85890	-4.06660	28.59954	7.67601	17.69997	7.40159	29.23267	-7.47737	11.56107	-5.52880	24.00786	26.27612	14.50753	13.80292	45.27899	-6.26536	13.73240	17.60654	56.13479	-3.25768	14.68854	13.12741	-2.65369	-2.92632	28.32316	34.32352	13.87350	12.63204	16.11131	10.74688	40.52007	2.61765	12.11727	-0.73808	35.72665	10.33861	11.74179	22.01355	54.81384	-6.08565	10.40770	-2.66709	20.00188	8.63630	12.11002	23.83052	57.24039	1.77101	12.86244	-4.81478	26.79437	16.45747	12.73846	33.33913	57.10968	-3.25886	11.62925	-3.58506	26.04318	24.72525	17.62977	10.23344	28.76821	-4.02588	10.64266	-7.52900	22.22902	16.14098	16.30835	10.82647	31.24135	3.52877	13.10623	-3.67579	32.40118	13.49227	15.12247	18.47409	50.54825	2.21894	13.37019	-2.66632	33.39479	5.81715	13.68667	28.16292	56.87848	-2.78838
71	12.40003	1.27253	-3.23951	2.11938	29.48930	5.47358	12.40014	6.43807	14.31659	2.17313	19.15859	8.27064	48.00134	10.86068	-2.12960	4.07606	11.80675	-4.52361	27.03160	12.02143	11.05808	-2.66436	30.82803	5.45325	17.55951	8.79449	32.22366	-8.79158	11.70953	-5.78269	24.79013	24.86192	14.10953	15.14708	48.21946	-6.77093	13.04906	19.04107	58.91381	-2.85663	14.80052	13.27593	-1.55601	-1.88110	30.21938	36.14219	12.89762	10.58154	15.98761	12.50053	43.39499	1.80660	12.45893	1.03143	38.98788	6.87737	11.36882	23.17383	54.95425	-5.29698	10.51506	-3.22143	20.66777	8.83008	11.64489	24.70919	56.96193	2.88464	13.16712	-4.96034	26.57051	14.35600	12.46030	34.76384	57.24520	-2.15244	11.92338	-3.16505	26.96810	23.14497	17.21395	11.23393	31.88371	-5.03901	11.07815	-7.00169	23.85808	15.01150	16.14195	11.76480	33.64248	2.94601	13.28106	-2.43947	34.69279	11.19068	14.69141	20.09444	53.86631	1.70754	13.72579	-2.70979	33.11514	3.57534	13.25542	29.52128	56.70898	-1.86280
72	12.67220	1.21712	-2.47382	2.67231	31.06064	6.24167	10.38816	6.74777	13.94716	2.22848	20.45810	8.07469	49.63756	9.62574	-2.10942	4.34750	11.96653	-3.14168	29.88490	10.66590	11.23040	-1.09500	33.38096	2.82750	17.27632	10.48800	35.62271	-10.23041	11.93949	-5.95698	25.51885	23.18793	13.70567	16.41985	50.70628	-6.85944	12.47044	20.48641	61.14304	-2.18425	14.85327	13.40874	-0.43371	-0.87466	32.21447	37.79183	11.73092	8.45342	15.85741	14.25458	45.82699	1.18858	12.85825	3.09400	42.47308	3.16398	11.00383	24.31467	54.73447	-4.41594	11.01556	-4.05927	20.40693	8.76943	11.18183	25.41063	56.12243	3.63973	13.54345	-5.27382	26.00281	11.88625	12.15752	35.89772	57.17624	-1.44881	12.20812	-2.52053	28.53409	21.18439	16.73081	12.61071	35.58183	-5.97374	11.46145	-6.17449	25.98945	13.45666	15.98395	13.04910	36.54883	2.36394	13.50673	-0.96837	37.21980	8.25160	14.20519	21.52978	56.61858	1.71457	14.07441	-2.28139	33.31057	1.07992	12.84581	30.57766	55.93179	-0.99787
73	12.98384	1.15158	-1.49639	3.33559	32.88820	7.25184	8.06042	7.15193	13.56874	2.24989	21.74029	7.71069	51.02654	8.24294	-2.05061	4.67841	12.12884	-1.44568	32.98316	9.04335	11.38554	0.57403	36.25511	-0.24228	16.88959	12.40214	39.17175	-11.78804	12.23820	-5.86719	26.37619	21.25415	13.32014	17.64395	52.69747	-6.40062	11.99434	21.95373	62.82206	-1.28849	14.91828	13.56461	0.68842	0.11057	34.21417	39.43805	10.32488	6.18952	15.69646	15.90930	47.69436	0.84885	13.31897	5.37604	46.09713	-0.65200	10.64618	25.43339	54.29425	-3.54112	11.86053	-4.91462	19.64119	8.51396	10.76085	25.95854	54.79622	3.95324	13.96836	-5.48295	25.55332	9.00706	11.82659	36.71932	56.83759	-1.21093	12.44747	-1.44286	30.96432	18.84220	16.20894	14.29164	39.67998	-6.71710	11.78578	-4.93301	28.67527	11.39084	15.77174	14.62050	39.82806	1.60583	13.83788	0.73962	40.15901	4.71422	13.68047	22.80558	58.72417	2.31896	14.35157	-1.35900	34.30148	-1.66089	12.46085	31.40504	54.74599	-0.33726
74	13.32138	1.12940	-0.23646	3.98732	35.13845	8.33319	5.45872	7.60257	13.18833	2.23963	22.97465	7.23209	52.11303	6.92735	-1.94856	5.04012	12.34803	0.48077	36.24352	7.07437	11.54531	2.30986	39.46786	-3.75559	16.44629	14.42373	42.60918	-13.31358	12.53419	-5.36458	27.66210	19.06488	12.96862	18.85683	54.22532	-5.46736	11.59372	23.42515	64.01220	-0.23868	15.05820	13.78365	1.85222	1.16473	36.27939	41.33707	8.67304	3.78657	15.48409	17.40408	48.96972	0.94877	13.84579	7.80694	49.84035	-4.35419	10.29055	26.50975	53.76249	-2.77030	12.87677	-5.47497	19.02740	8.15200	10.42569	26.40061	53.07757	3.90992	14.37936	-5.27915	25.76290	5.67823	11.47061	37.25775	56.23545	-1.36476	12.60627	0.19564	34.22619	16.15988	15.68442	16.12181	43.83783	-7.16080	12.06322	-3.21502	31.89660	8.74522	15.48568	16.36979	43.20159	0.59719	14.28150	2.69386	43.62283	0.78448	13.12503	23.92171	60.10646	3.35103	14.53428	-0.00781	36.29521	-4.50421	12.09690	32.02999	53.20543	0.07438
75	13.66586	1.17373	1.35729	4.54792	37.95256	9.27412	2.69276	7.99717	12.81264	2.20509	24.12696	6.69545	52.85344	5.94422	-1.78499	5.38986	12.67574	2.56218	39.74729	4.73178	11.73411	4.12672	43.04372	-7.60280	15.98309	16.43034	45.72359	-14.47715	12.73130	-4.37251	29.68323	16.61280	12.65143	20.08831	55.35002	-4.30844	11.23363	24.84697	64.81251	0.89156	15.30683	14.08563	3.14252	2.41298	38.58424	43.69764	6.82646	1.33276	15.21493	18.74010	49.72167	1.56355	14.43458	10.33912	53.70816	-7.60273	9.93261	27.51518	53.20199	-2.22064	13.83754	-5.51434	19.26335	7.71193	10.21050	26.80645	51.11507	3.71933	14.70175	-4.45144	27.10815	1.86098	11.10052	37.57065	55.43255	-1.76389	12.69032	2.38924	38.09900	13.22592	15.18670	17.91702	47.64553	-7.21555	12.33200	-1.02612	35.58840	5.47726	15.14347	18.18206	46.36860	-0.56026	14.79878	4.92510	47.57144	-3.17491	12.53756	24.84208	60.72875	4.45296	14.66179	1.75400	39.33615	-7.08631	11.74458	32.45737	51.28759	0.28364
76	14.00341	1.25814	3.31265	4.99045	41.40818	9.88437	-0.04462	8.20303	12.44725	2.15719	25.18062	6.14569	53.23305	5.49555	-1.54688	5.61071	13.13154	4.76843	43.67929	2.11632	11.96873	6.08274	46.97883	-11.51276	15.52082	18.32724	48.36091	-14.87611	12.75937	-2.89375	32.59228	13.87722	12.36164	21.35948	56.11149	-3.25495	10.88544	26.16551	65.32162	1.99045	15.66048	14.46645	4.63305	3.96577	41.31339	46.60769	4.86947	-0.97329	14.90203	19.95587	50.05630	2.51382	15.06451	12.95698	57.66396	-9.93462	9.57668	28.43389	52.60681	-1.96614	14.55208	-4.92112	20.93087	7.12985	10.12430	27.25725	49.11874	3.58319	14.88810	-2.92386	29.84068	-2.43993	10.73384	37.71556	54.48949	-2.25133	12.75499	5.02168	42.42375	10.25704	14.73510	19.54949	50.75865	-6.80945	12.65270	1.58435	39.72093	1.59562	14.77287	19.95809	49.09714	-1.60929	15.32802	7.48331	51.84430	-6.69381	11.91856	25.55306	60.59142	5.29927	14.81389	3.99420	43.30212	-8.82652	11.38844	32.71143	49.05099	0.36481
77	14.33055	1.35248	5.64025	5.31695	45.49651	10.06861	-2.48269	8.14454	12.09833	2.10827	26.15447	5.60894	53.27031	5.55554	-1.24281	5.56979	13.68816	7.13466	48.17290	-0.50607	12.25177	8.26015	51.20650	-15.03899	15.06902	20.07675	50.42037	-14.30330	12.61806	-0.98459	36.31005	10.85478	12.10302	22.70106	56.51175	-2.58609	10.53440	27.37984	65.59678	2.89374	16.08106	14.90619	6.35192	5.88071	44.57473	50.04924	2.90599	-2.83391	14.56926	21.07565	50.03517	3.43147	15.69712	15.67623	61.62003	-10.86284	9.23961	29.28504	51.97737	-1.96837	14.94252	-3.63310	24.33940	6.31603	10.13978	27.82989	47.30191	3.57570	14.95275	-0.69884	33.86467	-7.07050	10.38996	37.73952	53.43832	-2.69315	12.87273	7.92419	47.22392	7.61942	14.33956	21.00344	52.99726	-5.89085	13.08058	4.55165	44.34845	-2.77857	14.39721	21.63826	51.22773	-2.17928	15.81864	10.40982	56.26952	-9.25445	11.28785	26.13007	59.79206	5.68302	15.05701	6.81020	47.97866	-9.14322	11.01200	32.83959	46.67474	0.36624
78	14.65505	1.45069	8.34325	5.53313	50.10371	9.84084	-4.30777	7.91003	11.77545	2.06786	27.09529	5.09745	53.00973	5.89108	-0.90544	5.22659	14.27902	9.74368	53.16456	-2.72930	12.57233	10.73694	55.58664	-17.60345	14.62922	21.69957	51.86921	-12.91803	12.39073	1.29399	40.64994	7.64138	11.89992	24.16188	56.54314	-2.37913	10.17896	28.54865	65.64825	3.44847	16.51570	15.37882	8.29982	8.15971	48.39145	53.93719	1.09618	-3.93014	14.24440	22.09333	49.64849	3.96068	16.28307	18.53560	65.46120	-10.08198	8.94766	30.12226	51.36456	-2.09852	15.07500	-1.57420	29.41540	5.29624	10.19685	28.57867	45.81952	3.61999	14.97931	2.20575	38.81279	-11.58358	10.08357	37.68467	52.30426	-3.00029	13.08921	10.94225	52.48725	5.69629	14.00217	22.35135	54.34710	-4.47484	13.63234	7.81987	49.52448	-7.34644	14.03973	23.21546	52.64098	-2.00853	16.25372	13.70911	60.70853	-10.41438	10.69875	26.68622	58.55321	5.60593	15.41139	10.24644	53.10514	-7.73406	10.60874	32.90613	44.36831	0.28439
79	14.99026	1.54585	11.41917	5.64517	55.01197	9.26851	-5.23053	7.73849	11.49227	2.03824	28.05180	4.62559	52.50766	6.25840	-0.58228	4.67958	14.82088	12.68003	58.38936	-4.09493	12.91150	13.56158	59.92487	-18.62079	14.19616	23.23745	52.75016	-11.08957	12.21311	3.90096	45.50981	4.51385	11.78795	25.78828	56.23124	-2.50051	9.82486	29.74167	65.46362	3.59378	16.92592	15.85673	10.49357	10.77737	52.66959	58.13099	-0.32201	-4.06436	13.95973	22.99932	48.85995	3.96097	16.77461	21.58174	69.07602	-7.66264	8.72796	31.00594	50.82579	-2.22881	15.12785	1.33128	35.72512	4.29608	10.22654	29.52465	44.75271	3.58276	15.08602	5.77152	44.30721	-15.16431	9.82028	37.59027	51.12329	-3.14456	13.40157	13.99996	57.93712	4.72402	13.72057	23.69231	54.93269	-2.72767	14.27205	11.36014	55.13336	-11.59268	13.72692	24.69812	53.27705	-1.24186	16.64541	17.34078	65.00951	-9.98637	10.23309	27.28455	57.07592	5.31012	15.84752	14.23112	58.33069	-4.79220	10.19093	33.00728	42.29185	0.08031
80	15.34117	1.61217	14.84945	5.67593	59.95751	8.41281	-5.10198	7.70238	11.26227	2.01507	29.05416	4.21605	51.82154	6.51551	-0.31500	4.09536	15.24190	15.98710	63.51899	-4.24320	13.24455	16.73571	64.01927	-17.67873	13.76189	24.71166	53.15026	-9.16350	12.20597	6.78913	50.88271	1.91877	11.78839	27.58269	55.63630	-2.74300	9.48028	30.98209	65.01928	3.38176	17.30204	16.30812	12.98398	13.71083	57.20701	62.43423	-1.09585	-3.29658	13.75106	23.81182	47.69429	3.55961	17.13712	24.84707	72.40095	-4.11910	8.59933	31.97184	50.36158	-2.30674	15.28944	5.05419	42.66595	3.35719	10.18164	30.65319	44.11457	3.39511	15.35833	9.95985	50.14968	-16.77803	9.59807	37.48385	49.91014	-3.16599	13.77304	17.12912	63.14924	4.72522	13.48475	25.09718	54.97050	-0.93922	14.92005	15.17926	60.84729	-14.80810	13.47783	26.07716	53.21135	-0.25146	17.00943	21.22720	68.99217	-8.13445	9.97399	27.96404	55.41772	5.03232	16.30406	18.58994	63.22258	-1.07095	9.78776	33.26022	40.55102	-0.26387
81	15.68938	1.62969	18.58071	5.67518	64.69780	7.33368	-3.48878	8.10767	11.09248	1.99539	30.10904	3.88238	50.99826	6.61483	-0.15197	3.61462	15.50338	19.65209	68.27264	-3.09111	13.53944	20.20765	67.72582	-14.70358	13.32353	26.11628	53.13124	-7.45432	12.40796	9.87673	56.60385	0.29356	11.88056	29.46982	54.81033	-2.97992	9.15575	32.23530	64.29812	2.93536	17.64823	16.69285	15.83340	16.95158	61.79401	66.63264	-1.05618	-1.91864	13.64708	24.59352	46.30587	3.01837	17.34990	28.31377	75.40220	-0.28075	8.56707	33.02187	49.89968	-2.37819	15.63386	9.34459	49.69801	8.08857	10.05410	31.91758	43.85679	3.09302	15.78702	14.67664	56.22661	-15.66101	9.41316	37.37093	48.61453	-3.16225	14.16225	20.41712	67.79352	5.55023	13.27297	26.59425	54.70834	0.61509	15.48165	19.30389	66.29385	-16.20637	13.30297	27.35303	52.62853	0.60483	17.34166	25.26788	72.51606	-5.32165	9.97022	28.78043	53.51583	4.72213	16.72431	23.12324	67.41445	2.44160	9.42991	33.74645	39.21168	-0.68578
82	15.99252	1.60656	22.52079	5.69276	69.02087	6.15022	-1.40784	7.49711	10.97715	1.98231	31.20260	3.60736	50.06836	6.56687	-0.14785	3.30004	15.60136	23.61666	72.45557	-0.90559	13.75844	23.87894	70.99679	-10.08002	12.88869	27.43988	52.70702	-6.25866	12.75860	13.08507	62.24545	-0.16031	11.99511	31.30029	53.75760	-3.22878	8.86682	33.45197	63.31371	2.38749	17.95481	16.96502	19.06740	20.49417	66.24477	70.55678	-0.20117	-0.24651	13.65037	25.44563	44.94638	2.57001	17.39786	31.88122	77.99152	3.04314	8.62288	34.13199	49.32132	-2.53484	16.09360	13.78546	56.33269	8.87867	9.86593	33.24331	43.88428	2.75603	16.26213	19.75365	62.26668	-11.94083	9.26429	37.23042	47.13734	-3.23724	14.54105	23.91640	71.69481	6.93694	13.05385	28.18294	54.35246	1.75263	15.88206	23.73172	71.19954	-15.15986	13.20733	28.57584	51.70210	1.05642	17.61505	29.35883	75.54207	-2.17337	10.20208	29.76759	51.34863	4.17403	17.08024	27.68001	70.72379	5.11487	9.13132	34.45872	38.28119	-1.06344
83	16.20086	1.56638	26.55625	5.74003	72.74262	5.04101	0.66036	5.80579	10.89519	1.97906	32.30252	3.34314	49.04779	6.41530	-0.31693	3.15276	15.55157	27.79273	75.97484	1.79197	13.86598	27.62110	73.84499	-4.64539	12.47309	28.67646	51.88780	-5.73521	13.14169	16.39322	67.36557	0.46964	12.04175	32.89429	52.43239	-3.59524	8.63582	34.60467	62.09475	1.84177	18.19362	17.08493	22.63657	24.30111	70.37342	74.08572	1.30570	1.51689	13.72356	26.47084	43.84163	2.30156	17.26713	35.37167	80.00985	5.38287	8.74503	35.24482	48.48489	-2.83432	16.53551	18.01619	62.03446	4.34491	9.64294	34.53106	44.06146	2.43474	16.63142	24.97981	67.82523	-6.75045	9.15376	37.02232	45.39259	-3.43996	14.89925	27.59179	74.75639	8.48431	12.79757	29.84227	53.99851	2.41679	16.09113	28.39178	75.40039	-11.56726	13.18756	29.84349	50.57456	1.06388	17.78955	33.40181	78.08991	0.71530	10.56329	30.89750	49.08170	3.38652	17.35853	32.17722	73.15067	6.87580	8.88270	35.30001	37.67549	-1.32675
84	16.27941	1.52656	30.57408	5.78442	75.73463	4.13877	3.25814	4.34630	10.81567	1.97978	33.35624	3.03793	47.93784	6.21695	-0.61141	3.15158	15.37441	32.06819	78.79012	4.41787	13.84125	31.29658	76.26353	0.60176	12.09531	29.81577	50.71974	-5.79738	13.45653	19.82090	71.72390	1.97171	11.95774	34.10588	50.75631	-4.16123	8.48903	35.67652	60.64425	1.35144	18.33428	17.03692	26.40899	28.27027	73.99194	77.08561	3.16264	3.20802	13.79349	27.71860	43.09332	2.11074	16.95092	38.58411	81.30920	6.67080	8.89777	36.24541	47.24136	-3.25326	16.85028	21.94250	66.50066	6.19331	9.39433	35.66984	44.20366	2.12588	16.78111	30.16368	72.52112	-1.56888	9.08370	36.71570	43.37338	-3.74429	15.24082	31.32685	76.90665	9.76698	12.49539	31.53599	53.64200	2.69255	16.12381	33.15781	78.81652	-6.21714	13.22187	31.24111	49.45359	0.85087	17.82858	37.29978	80.13759	2.95024	10.88644	32.07745	46.96812	2.61460	17.53408	36.54934	74.76866	7.94039	8.65734	36.11636	37.22053	-1.51542
